,var1,var2,labels
372,-0.5355746097063654,0.7991491465491369,class_1
373,-0.23221755725357718,0.08710572222797719,class_2
374,0.8129442219290939,0.2484759918279842,class_2
375,-0.7662039185832719,0.8796642472269502,class_1
376,0.2554161061428357,-0.33018877068582775,class_1
377,-0.7214558546732255,0.588050378540592,class_1
378,0.24014551185702704,0.06692218395264304,class_2
379,0.7877851661019153,0.5771944224490615,class_2
380,-0.6966502405344976,-0.37655586440890354,class_2
381,-0.5030217203710685,0.48789258514535394,class_1
382,-0.9329351305284412,0.13977936974263305,class_1
383,0.5249173714813811,0.7535312735234989,class_1
384,-0.3158365025681851,0.6425146093440257,class_1
385,-0.7787365260895855,0.6929045834690364,class_1
386,-0.7450226753360352,-0.20542541887926546,class_2
387,0.5945907315591072,-0.7001651453024524,class_1
388,-0.541497209534717,0.44450513678613257,class_1
389,0.4400730730921487,0.2822952657705946,class_2
390,0.38789688893420005,0.08544888669519235,class_2
391,-0.4964018821860945,-0.3086080129921611,class_2
392,-0.6368045663971487,0.8169011226672567,class_1
393,0.16678358953224093,-0.19829716647272022,class_2
394,-0.07598839271173463,0.8945666792236306,class_1
395,-0.6932971937678396,0.17245966403359447,class_1
396,0.011777357768931962,0.22290847086929566,class_2
397,-0.963779632358319,0.744247817888303,class_1
398,0.8642365649672248,0.13026636717841789,class_1
399,0.3933016477537845,0.8449987623545914,class_1
400,0.41447726862679724,-0.6949219141714773,class_1
401,0.15257672033362635,0.2134300927657118,class_2
402,-0.15173865739522796,0.47288847124944566,class_1
403,0.8687340295380297,0.8511370258135527,class_1
404,-0.09832125719173579,-0.7735239083184895,class_1
405,0.9696823979246691,0.6777961728918682,class_1
406,-0.7506746375934663,0.8416837652347446,class_1
407,0.7397927241242566,0.03767611425214423,class_1
408,0.1825508714898585,-0.20199459225973948,class_2
409,-0.8904767223559373,-0.32960551670819815,class_1
410,0.6057068971960229,-0.9907359539907943,class_1
411,-0.33300165661771164,-0.20366261281811338,class_2
412,0.07479120587584576,0.839711232825521,class_1
413,-0.3073080112680775,-0.3060935962075446,class_2
414,0.47500249621949675,-0.09556411822038569,class_2
415,-0.5507903541200361,-0.0951209677346132,class_2
416,-0.7182859592404003,-0.6472260269875534,class_1
417,-0.0032644545210405163,-0.16214910099090418,class_2
418,0.8296918021362001,-0.2752122017667338,class_1
419,0.1611767005560869,0.26452857583906075,class_2
420,-0.9738110868233327,0.3270747440334212,class_1
421,-0.6439280662604971,0.9221406349389103,class_1
422,-0.7026745444937741,-0.17075175254595254,class_2
423,-0.8293006638427123,0.9937485036918947,class_1
424,0.004390020662485172,0.19077003464008757,class_2
425,-0.865847045223145,0.4999209407983556,class_1
426,-0.5801888138088285,0.7961085788814275,class_1
427,-0.5897207190359857,-0.6186245586726669,class_2
428,-0.9269006643038102,-0.055866109780001505,class_1
429,0.12968226652523285,-0.8685827211432953,class_1
430,0.5510552333900212,-0.09342233050394477,class_1
431,0.04878053865516008,-0.11847450612354371,class_2
432,-0.19847387824934803,0.11928066261643577,class_2
433,-0.689519508138575,-0.6361437390094578,class_1
434,0.7235712420270346,0.8922309242672655,class_1
435,-0.2533813674404941,-0.45851065371289246,class_2
436,0.2879990864780315,-0.1825316578038072,class_2
437,-0.9492272886793103,-0.6876948052676193,class_1
438,0.43194445769479506,0.3178478838203027,class_2
439,-0.945808014993033,-0.5560556761341011,class_1
440,-0.5378504068238572,0.34378548719745683,class_1
441,-0.9605789244912717,-0.7917828360308523,class_1
442,0.5998321707463787,-0.6429106758913328,class_1
443,0.3054922157037494,-0.523634437906547,class_1
444,-0.8011172144813097,-0.5136556180010918,class_2
445,0.4445338637113183,0.7113929362125715,class_1
446,0.6604397291339832,-0.20563294076309035,class_1
447,0.33617027314129233,-0.5900314091683581,class_1
448,-0.4137045394779735,0.7926716370422395,class_1
449,-0.9739961529785279,-0.8289829382910638,class_1
450,-0.5842274897079454,-0.9469355922523606,class_1
451,-0.6371291298204054,0.16608312193938435,class_1
452,-0.1571508988150041,0.7853434221539497,class_1
453,0.6348871234768818,-0.31636529660424806,class_1
454,-0.48115313313741503,-0.2406151836654662,class_2
455,0.18058988502961548,-0.4638727183542475,class_1
456,0.24829781569826803,-0.18117669561751915,class_2
457,0.10409436170396047,-0.12774694172936663,class_2
458,-0.41106848091616466,0.8969066139243134,class_1
459,0.5272115883195216,-0.7197736484670949,class_1
460,0.7369359517958256,-0.025137603500972716,class_1
461,0.7891044537881828,0.5997105118946304,class_2
462,-0.1495729910615331,-0.9550613833597652,class_1
463,-0.46264528123010784,0.08326842932173384,class_2
464,0.26695643965229454,-0.48422462913359543,class_1
465,-0.7212878518543517,0.6698604735985982,class_1
466,0.9688043614071042,0.05138036460537165,class_1
467,-0.656641428303393,-0.4553853469612621,class_2
468,-0.9632186469050665,0.828597613120998,class_1
469,-0.7644978342197177,0.1530329510285071,class_1
470,-0.451889558625588,0.10835600503158682,class_2
471,0.30284077670372844,0.6594836074144033,class_1
472,-0.5871574564787936,-0.978008342683039,class_1
473,-0.7262287398623855,0.8000372836962102,class_1
474,0.7477801551250305,0.1948262043406166,class_2
475,0.20103372086730675,0.33007334909251096,class_2
476,-0.6492574427531008,0.8288238918499196,class_1
477,-0.16245895021585377,-0.2337229435010051,class_2
478,0.037835410565675076,-0.9060680664498899,class_1
479,-0.6674332624878412,0.4760672328527409,class_1
480,-0.8344026641497471,0.2063042189327764,class_1
481,-0.5093017806373581,-0.2214087719160469,class_2
482,-0.42261252645860026,-0.28865456707010173,class_2
483,0.438091810368491,-0.40575656875364996,class_1
484,0.13280928059379438,-0.04789919560180067,class_2
485,0.3273423307252963,0.873659478649516,class_1
486,0.4651441944205006,-0.5701192428184865,class_1
487,-0.9376337298774307,-0.47547191140034983,class_1
488,0.19015586140050966,-0.8971483730314993,class_1
489,-0.007267505597527313,0.19368569783377843,class_2
490,-0.33151221836607836,0.5418244074916438,class_1
491,-0.7868034937324564,-0.8497244365283825,class_1
492,0.4563775124072067,-0.009017367587603076,class_2
493,0.3768047928554721,-0.13034532279250755,class_2
494,-0.5071959335217864,0.6382046353483994,class_1
495,0.5988317579379585,0.3893929417088535,class_2
496,-0.4557097255400746,0.1804613337381742,class_1
497,-0.2780522061199464,-0.8168358533467317,class_1
498,0.8346271509244856,-0.7263627381620772,class_1
499,0.9004747076416049,-0.10798845408408853,class_1
